loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
-0.33345607149616613,-0.2854212856029328,-0.4136996581523865,-0.10400429849373335,-0.47400305212677063,-0.4335106073119533,-0.5468197346876329,0.12124305812229277,-0.784648184170545,-0.24183783458701086,-0.4396443196781077,-0.24183839065062585,-0.4377183699898252,-0.45959654486548324,-0.40830200332747757,-0.06740296744351705,-0.31883709026701584,-0.5766392317102538,-0.4836609615817064,-0.45480065026326943,-0.2893801534330561,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5373899034840139,-0.46809293896758586,0.12621282040442716,-0.6378761074899362,-0.6197059289042959,-0.2564068755005379,-0.4723597425502936,-0.25640756856179303,-0.10291008442425745,-0.3881715449215308,-0.3134090413862594,-0.06740296744351705,-0.6178407705833973,-0.5215577709939189,-0.5460695020239825,-0.5191211174670152,-0.5351618458495229,0
8.466649682324418,9.997412533072318,6.281583517576258,10.058117829290033,8.142382942367837,8.863539910831976,-0.8527436233658419,6.8215110743409575,2.539912327880989,14.248802563559307,8.818820353150532,14.24880419419339,8.490502578425316,5.432965950510597,3.2925235123800305,-0.06740296744351705,5.6612365160606135,5.7026472899519245,8.114849054909666,8.110541565702203,9.357551273913264,0
2.3195169866409215,2.1470770370944385,-0.4136996581523865,3.4527384462305846,2.01498731116765,2.0473431747354938,-0.6691892901589164,0.6938464582278315,3.4680047342846243,0.597721101008746,2.0303701071719362,0.5977209450038511,-0.32611560813463597,1.611728453509139,-0.26596256041565036,-0.06740296744351705,1.6745207785088603,3.334144479149524,1.971074962481153,2.064417648550105,2.291327616939845,0
-0.33345607149616613,-0.395989391180086,-0.4136996581523865,-0.4427417027531922,-0.4486483115838733,-0.41639194242588723,-0.30208062374506556,-0.3991359276413727,-0.5152857924995208,-0.2481126782297661,-0.42328660824201464,-0.2481135047322147,-0.4377183699898252,-0.45959654486548324,-0.40830200332747757,-0.06740296744351705,-0.4185049837058097,-0.49401704063575147,-0.43512098568215835,-0.4655207281305604,-0.41227099964128955,0
-0.6138515979659397,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.6219057052936716,-0.5140931901009688,-0.9139284011014837,-0.9978515349178481,-0.9968652275603493,-0.2596808475555688,-0.5214328768585726,-0.25968154112610026,-0.4377183699898252,-0.45959654486548324,-0.5031949652686958,-0.06740296744351705,-1.4151839180937478,-0.7143428835010911,-0.6223466070089866,-0.6156018182726337,-0.5351618458495229,0
-0.3550249581476872,-0.395989391180086,-0.4136996581523865,-0.4427417027531922,-0.4106162007695273,-0.3828172353188906,-0.24089584600942376,-0.40721827747999595,-0.341511983407992,-0.24433925702214265,-0.39057118536982866,-0.24433994820624283,-0.2145128462794467,-0.20960904506164954,-0.21851607944504128,-0.06740296744351705,-0.21916919682822203,-0.3563133888449142,-0.4073838565967023,-0.4119203387941056,-0.41227099964128955,0
-0.3765938447992082,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.33455197914083534,-0.3507868223570862,-0.5468197346876329,-0.034186746466615674,-0.4971031816827689,-0.22854240922229885,-0.3578557624976426,-0.22854363687467605,-0.4377183699898252,-0.24532154503362577,-0.3134090413862594,-0.06740296744351705,-0.5181728771446035,-0.43893557991941656,-0.36577816296851823,-0.28327940438661414,-0.5351618458495229,0
-0.3765938447992082,-0.2854212856029328,-0.4136996581523865,-0.27337300062346276,-0.347229349412284,-0.3422384423547993,-0.485634956951991,-0.1317966637484502,-0.411644910844035,-0.23023463510753292,-0.3578557624976426,-0.2302351893662348,0.00869267743093182,0.2189409546020654,0.06616280637861316,-0.06740296744351705,-0.21916919682822203,-0.32877265848674675,-0.37964672751124623,-0.2939994822539051,-0.2893801534330561,0
-0.4628693914052924,-0.2854212856029328,0.10132212459597074,-0.4427417027531922,-0.5458414836649796,-0.4755898846582527,0.3709519313469943,-0.6994263101071437,-0.616329158324042,-0.25740739058204654,-0.48871745398638666,-0.25740794906755354,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-0.7175086640221912,-0.5766392317102538,-0.5391352197526185,-0.551281351068888,-0.2893801534330561,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.6007767548412573,-0.505599572302412,2.1453104856806067,-0.8735076912467212,-0.7955577506605963,-0.2594718792157601,-0.5050751654224797,-0.2594729769479296,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-1.1161802377773664,-0.6592614227847562,-0.6015437601948945,-0.5941616625380518,-0.5351618458495229,0
-0.18247386493551887,-0.17485318002577954,0.10132212459597074,-0.27337300062346276,-0.35568092959324976,-0.34383202248334854,-0.485634956951991,-0.07957224940657696,-0.4500881451423104,-0.2287471335242585,-0.3578557624976426,-0.22874735072312183,-0.4377183699898252,-0.45959654486548324,-0.3134090413862594,-0.06740296744351705,0.07983448348815944,-0.3563133888449142,-0.3519095984257902,-0.35831994945765083,-0.16648930722482275,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5289383233030481,-0.4637119626691684,0.24858237587571072,-0.6782878566830522,-0.5321696454007904,-0.25649350776520397,-0.4723597425502936,-0.25649366191441,-0.2145128462794467,-0.20960904506164954,-0.4557484842980867,-0.06740296744351705,-0.6178407705833973,-0.5215577709939189,-0.5252666552098905,-0.5298411953343061,-0.5351618458495229,0
0.83126380768597,1.483668403631519,4.221496386582829,1.5896827228035608,1.1402487624376925,0.989786448738273,-0.7303740678945583,1.2757756466087047,0.9536094099109353,0.41686850146516424,0.9834765752619837,0.4168679131339511,-0.4377183699898252,0.18322845463008916,0.588074097055313,-0.06740296744351705,1.5748528850700667,1.0482638594216258,1.2221724771738398,1.0031299396883004,1.6768733858986782,0
-0.4628693914052924,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5500672737554626,-0.4799927658381622,1.778201819266756,-0.8554778339144079,-0.2893019152056045,-0.25872203183006975,-0.48871745398638666,-0.2587223884230014,-0.4377183699898252,-0.45959654486548324,-0.5031949652686958,-0.06740296744351705,-1.1161802377773664,-0.5215577709939189,-0.5599380665667105,-0.5298411953343061,-0.5351618458495229,0
-0.2040427515870399,-0.17485318002577954,-0.4136996581523865,0.06536440363599608,-0.18664932597393427,-0.20316434976153805,-0.5468197346876329,0.11253898906531386,-0.1711149448967172,-0.1913682080451071,-0.2106363595728056,-0.1913694972806143,0.00869267743093182,0.11180345468613666,0.35084169220226763,-0.06740296744351705,0.3788381638045409,-0.025824624546904842,-0.23402679981260205,-0.11175815850995888,-0.16648930722482275,0
-0.4844382780568134,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5880993845698086,-0.49930739509381,1.533462708324189,-0.8424217303289396,-0.7163335178161773,-0.2592261292145923,-0.5050751654224797,-0.2592268227143909,-0.4377183699898252,-0.423884044893507,-0.4557484842980867,-0.06740296744351705,-1.0165123443385726,-0.6317206924265887,-0.5876751956521665,-0.5834415846707609,-0.5351618458495229,0
-0.4628693914052924,-0.395989391180086,-0.4136996581523865,-0.4427417027531922,-0.4444225214933904,-0.412323110688732,-0.24089584600942376,-0.42773501168573186,-0.47034876862383396,-0.24820469974884374,-0.42328660824201464,-0.2482056609969878,-0.10291008442425745,-0.3524590449495545,-0.5031949652686958,-0.06740296744351705,-0.4185049837058097,-0.466476310277584,-0.43512098568215835,-0.45480065026326943,-0.41227099964128955,0
0.292041641397944,0.04628303112852694,-0.4136996581523865,0.4041018078954549,0.016188598369244318,-0.02857149182885754,-0.6080045124232746,0.17781950699265545,0.22110994557893068,-0.14674369947231572,-0.0307015337757826,-0.1467440386466756,-0.32611560813463597,0.11180345468613666,0.018716325408004088,-0.06740296744351705,0.87717763099851,0.19450121831843475,0.06414733785605037,-0.05815776917350411,0.07929238519164403,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5838735944793256,-0.49766452898190344,1.1051692641746962,-0.8113357694111579,-0.7371136444638937,-0.2590745564342668,-0.5050751654224797,-0.2590752499104878,-0.4377183699898252,-0.45959654486548324,-0.4557484842980867,-0.06740296744351705,-0.9168444508997787,-0.6592614227847562,-0.5738066311094385,-0.5941616625380518,-0.5351618458495229,0
0.03321500157969151,-0.395989391180086,-0.4136996581523865,-0.27337300062346276,0.2781875839791833,0.18905350579502808,-0.6080045124232746,0.1697371571540323,0.7787965944870207,-0.09721591250451457,0.18194871489342646,-0.09721610924329462,-0.32611560813463597,-0.17389654508967328,0.018716325408004088,-0.06740296744351705,0.2791702703657471,0.5525307129746115,0.18896441874060255,0.4135256569872979,-0.41227099964128955,0
-0.2040427515870399,-0.2854212856029328,-0.4136996581523865,-0.10400429849373335,-0.3218746088693867,-0.30717420330634077,-0.3632654014807074,-0.3183124292551403,-0.09890400479590253,-0.23186306569366996,-0.30878262818936364,-0.23186368757136983,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,0.17950237692695326,-0.13598754597957463,-0.31723818706897017,-0.32615971585577797,-0.2893801534330561,0
-0.2040427515870399,-0.17485318002577954,-0.4136996581523865,-0.10400429849373335,-0.3683582998646984,-0.34414416704461087,-0.30208062374506556,-0.3599676168849678,-0.21137644027666783,-0.23822474369813174,-0.3578557624976426,-0.23822489500557564,-0.4377183699898252,-0.3524590449495545,-0.40830200332747757,-0.06740296744351705,-0.019833409950634387,-0.19106900669590954,-0.38658100978261023,-0.3368797937230689,-0.16648930722482275,0
0.37831718800402814,0.04628303112852694,0.616343907344328,0.06536440363599608,0.552863939860571,0.4490370680042372,-0.6691892901589164,0.5421469689490568,0.8476307640075815,0.033775844148630864,0.44367209787091444,0.03377553305463755,2.3523506763899062,0.004665954770207932,1.3472177925850581,-0.06740296744351705,0.9768455244373038,0.7728565558399512,0.563415661394259,0.5314465135274984,0.07929238519164403,0
-0.5060071647083344,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5796478043888428,-0.49499760966024187,0.8604301532321287,-0.7802498084933762,-0.7381526507962796,-0.25885871679508327,-0.5050751654224797,-0.25885941023772974,-0.4377183699898252,-0.423884044893507,-0.3608555223568685,-0.06740296744351705,-0.8171765574609849,-0.6592614227847562,-0.5668723488380745,-0.5941616625380518,-0.5351618458495229,0
-0.5707138246628976,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5965509647507743,-0.5051943319948085,3.1854517071865174,-0.9045936521645029,-0.7152945114837915,-0.25951661002737614,-0.5050751654224797,-0.2595178424978849,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-1.2158481312161602,-0.6592614227847562,-0.5946094779235306,-0.5941616625380518,-0.5351618458495229,0
-0.5922827113144186,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.6219057052936716,-0.5140931901009688,-0.9139284011014837,-0.9978515349178481,-0.9968652275603493,-0.2596808475555688,-0.5214328768585726,-0.25968154112610026,-0.4377183699898252,-0.031046545201768312,-0.1710695984744322,-0.06740296744351705,-1.4151839180937478,-0.7143428835010911,-0.6223466070089866,-0.6156018182726337,-0.5351618458495229,0
-0.031491658374871605,-0.17485318002577954,-0.4136996581523865,-0.10400429849373335,0.01196280827876143,-0.014278556655270676,-0.6080045124232746,0.15419417669514143,0.2829308223558872,-0.14578010078352638,-0.0307015337757826,-0.14578124819628302,0.3435009629964996,-0.24532154503362577,0.3033952112316585,-0.06740296744351705,1.0765134178760976,0.3872863308256069,0.02254164422786631,-0.004557379837049338,-0.22793473032893943,0
1.6508815004437694,1.3731002980543658,1.6463874728410424,1.0815766164143725,1.5543761913050154,1.3292902069841315,-0.7915588456302002,3.0383496306469264,0.3499467307947726,1.2124267346862692,1.310630803983844,1.2124262701065702,0.5667064867068782,2.1474159530887826,1.869129083261758,-0.06740296744351705,2.1728602457028297,0.8003972861981186,1.6104922843702245,1.4533732101145205,1.5539825396904448,1
-0.4844382780568134,-0.395989391180086,-0.4136996581523865,-0.4427417027531922,-0.5754220142983599,-0.492264975694104,0.7380605977608453,-0.7647068280344853,-0.720749294728817,-0.25867379800308615,-0.5050751654224797,-0.25867509770818353,-0.32611560813463597,-0.24532154503362577,-0.40830200332747757,-0.06740296744351705,-0.9168444508997787,-0.6041799620684213,-0.5807409133808025,-0.562001428936179,-0.41227099964128955,0
0.2489038680949019,0.15685113670568018,-0.4136996581523865,0.5734705100251843,0.4852512984128448,0.38022288279684546,-0.30208062374506556,-0.3661848090685241,3.179940228630656,-0.14794799573626197,0.36188354069044953,-0.14794813300088192,-0.32611560813463597,-0.45959654486548324,-0.3608555223568685,-0.06740296744351705,-0.5181728771446035,1.0482638594216258,0.29297865281106267,0.7780083044751903,0.2021832313998774,0
-0.5275760513598555,-0.395989391180086,-0.4136996581523865,-0.27337300062346276,-0.5120351629411166,-0.4524364249211165,0.0650280426687853,-0.6067901465721545,-0.5316501422345974,-0.25491337837173067,-0.4560020311142007,-0.2549136670065239,-0.2145128462794467,-0.24532154503362577,-0.3608555223568685,-0.06740296744351705,-0.4185049837058097,-0.5215577709939189,-0.4975295261244344,-0.5298411953343061,-0.41227099964128955,0
-0.4628693914052924,-0.0642850744486263,0.616343907344328,-0.4427417027531922,-0.49513200257918505,-0.4461880574754987,0.0650280426687853,-0.5980860775151755,-0.4958044237672866,-0.25431085972851675,-0.4560020311142007,-0.2543110135382052,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-0.6178407705833973,-0.5215577709939189,-0.4836609615817064,-0.5084010395997242,-0.04359846101658937,0
0.6371438278222806,1.7048046147858256,0.616343907344328,1.9284201270630197,2.7925326878165015,2.6443661960227014,-0.8527436233658419,3.5469159512618345,1.052574763070685,2.5806910641046237,2.619247718871284,2.580690947094003,1.3479258196932031,0.8617659540976377,1.7742361213205398,-0.06740296744351705,2.870535499774386,1.929567230882984,2.768517423688014,2.804103021393181,1.922655078315145,0
-0.5922827113144186,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5965509647507743,-0.503332417067981,1.533462708324189,-0.8424217303289396,-0.7927004832465353,-0.2593498799690181,-0.5050751654224797,-0.2593505061223758,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-1.0165123443385726,-0.6592614227847562,-0.5946094779235306,-0.5941616625380518,-0.5351618458495229,0
2.4273614198985265,0.8202597701685996,-0.4136996581523865,1.4203140206738314,2.3107926175014524,2.222335796755405,-0.6691892901589164,0.7752916758324194,3.553463005123359,0.700518097453903,2.210304932968959,0.7005176206109419,0.7899120104172567,1.5760159535371625,3.8618812840273393,-0.06740296744351705,0.87717763099851,2.6456262201953376,2.179103430622073,2.493220763241743,0.9395283086492777,1
-0.18247386493551887,-0.395989391180086,-0.4136996581523865,-0.27337300062346276,-0.1443914250691054,-0.1991776613299782,-0.5468197346876329,-0.03853878099510513,-0.028771077359859468,-0.19991152360105388,-0.2106363595728056,-0.19991214050859374,-0.32611560813463597,0.2189409546020654,0.7304135399671402,-0.06740296744351705,-0.31883709026701584,-0.13598754597957463,-0.21322395299851002,-0.0367176134389222,-0.41227099964128955,1
-0.3765938447992082,-0.2854212856029328,-0.4136996581523865,-0.10400429849373335,-0.4190677809504931,-0.38242294745203304,-0.057341512802498266,-0.546483382391658,-0.13708748751108146,-0.24791401683901948,-0.39057118536982866,-0.24791464121349382,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-0.21916919682822203,-0.24615046741224442,-0.4212524211394303,-0.4119203387941056,-0.2893801534330561,0
-0.5922827113144186,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5669704341173941,-0.48757185483442433,0.49332148681827803,-0.7255385172780805,-0.709320225072573,-0.25825343615898344,-0.48871745398638666,-0.2582543316045485,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-0.8171765574609849,-0.6041799620684213,-0.5668723488380745,-0.562001428936179,-0.5351618458495229,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5627446440269113,-0.4836946908103249,0.6156910422895616,-0.7491638475755945,-0.6363300302224689,-0.25818512735931676,-0.48871745398638666,-0.25818642698839994,-0.32611560813463597,-0.423884044893507,-0.5506414462393048,-0.06740296744351705,-0.7175086640221912,-0.5766392317102538,-0.5599380665667105,-0.562001428936179,-0.5351618458495229,0
0.03321500157969151,0.04628303112852694,0.3588330159701494,-0.27337300062346276,-0.22468143678828026,-0.24107622340396784,-0.6691892901589164,0.42277687902477523,-0.43008727324388335,-0.1829284335395426,-0.24335178244499162,-0.1829287109768578,-0.2145128462794467,0.040378454742184176,-0.07617663653321406,-0.06740296744351705,0.5781739506821285,-0.24615046741224442,-0.22709251754123805,-0.21895893718286843,0.07929238519164403,0
-0.5060071647083344,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5838735944793256,-0.49590118602179045,1.1051692641746962,-0.8113357694111579,-0.709320225072573,-0.25900948118724704,-0.5050751654224797,-0.25900977045920165,-0.4377183699898252,-0.45959654486548324,-0.5506414462393048,-0.06740296744351705,-0.9168444508997787,-0.6041799620684213,-0.5876751956521665,-0.5727215068034699,-0.5351618458495229,0
-0.4628693914052924,-0.2854212856029328,-0.4136996581523865,-0.4427417027531922,-0.45287410167435616,-0.4204662503834154,-0.485634956951991,-0.11874056016298183,-0.6828255635967345,-0.24339209555930863,-0.42328660824201464,-0.24339292132745619,-0.4377183699898252,-0.45959654486548324,-0.5031949652686958,-0.06740296744351705,-0.4185049837058097,-0.5215577709939189,-0.46979239703897835,-0.42264041666139657,-0.2893801534330561,0
2.039121460171148,1.3731002980543658,-0.4136996581523865,1.5896827228035608,1.2247645642473501,1.2008345056941598,-0.7915588456302002,1.504568318963578,1.0240020889300747,0.5894397705828819,1.1797691124950997,0.5894390069985851,1.0131175341276353,1.326028453733329,0.4457346541434858,-0.06740296744351705,3.0698712866519737,1.929567230882984,1.242975323987932,1.1853712634322466,1.308200847273978,0
0.6371438278222806,0.8202597701685996,-0.4136996581523865,0.4041018078954549,0.02886596864069298,-0.010686156090568416,-0.485634956951991,-0.13366182140351707,0.7206122398734147,-0.17358737359932266,-0.014343822339689581,-0.1735881885091324,0.00869267743093182,0.07609095471416041,-0.5506414462393048,-0.06740296744351705,0.4785060572433347,0.4148270611837743,0.050278773313322346,-0.004557379837049338,0.5708557700245775,0
-0.5275760513598555,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5585188539364283,-0.48268159004131583,0.8604301532321287,-0.7802498084933762,-0.5711323828652587,-0.25832841416098445,-0.48871745398638666,-0.25832951171528445,-0.4377183699898252,-0.31674654497757826,-0.5506414462393048,-0.06740296744351705,-0.8171765574609849,-0.5766392317102538,-0.5530037842953465,-0.562001428936179,-0.5351618458495229,0
-0.4844382780568134,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5754220142983599,-0.492264975694104,0.3709519313469943,-0.7075086599457671,-0.7750373755959763,-0.25842764380783756,-0.5050751654224797,-0.2584289434746449,-0.4377183699898252,-0.3524590449495545,-0.5506414462393048,-0.06740296744351705,-0.8171765574609849,-0.6317206924265887,-0.5738066311094385,-0.5727215068034699,-0.5351618458495229,0
-0.3118871848446451,-0.2854212856029328,-0.4136996581523865,-0.10400429849373335,-0.3176488187789038,-0.31793497633932855,-0.24089584600942376,-0.4383042383977776,0.036946073163543626,-0.23796329749349024,-0.32514033962545663,-0.2379641897828623,0.6783092485620674,-0.24532154503362577,-0.12362311750382314,-0.06740296744351705,-0.31883709026701584,-0.218609737054077,-0.31030390479760617,-0.32615971585577797,-0.2893801534330561,0
-0.5060071647083344,-0.395989391180086,-0.4136996581523865,-0.27337300062346276,-0.5204867431220823,-0.4581316941090592,0.0650280426687853,-0.6130073387557107,-0.5677556122850048,-0.25542145033138175,-0.4723597425502936,-0.25542173904520715,-0.4377183699898252,-0.3881715449215308,-0.4557484842980867,-0.06740296744351705,-0.6178407705833973,-0.49401704063575147,-0.5322009374812544,-0.4976809617324332,-0.41227099964128955,0
-0.031491658374871605,-0.0642850744486263,-0.4136996581523865,-0.27337300062346276,-0.15706879534055407,-0.2023045831629736,-0.6080045124232746,0.29408100082515903,-0.2851458898760612,-0.17998832579530874,-0.2106363595728056,-0.17998941116356865,-0.4377183699898252,0.1475159546581129,-0.26596256041565036,-0.06740296744351705,0.17950237692695326,-0.218609737054077,-0.16468397709896196,-0.14391839211183174,-0.04359846101658937,0
-0.5060071647083344,-0.395989391180086,-0.4136996581523865,-0.27337300062346276,-0.5204867431220823,-0.4581316941090592,0.0650280426687853,-0.6130073387557107,-0.5677556122850048,-0.25542145033138175,-0.4723597425502936,-0.25542173904520715,-0.4377183699898252,-0.3881715449215308,-0.4557484842980867,-0.06740296744351705,-0.6178407705833973,-0.49401704063575147,-0.5322009374812544,-0.4976809617324332,-0.41227099964128955,0
-0.5060071647083344,-0.5065574967572393,-0.4136996581523865,-0.4427417027531922,-0.5923251746602914,-0.5017935991431619,1.533462708324189,-0.8424217303289396,-0.7636083059397322,-0.25930258926155647,-0.5050751654224797,-0.2593032154075581,-0.4377183699898252,-0.423884044893507,-0.4557484842980867,-0.06740296744351705,-1.0165123443385726,-0.6592614227847562,-0.5876751956521665,-0.5941616625380518,-0.5351618458495229,0
-0.3550249581476872,-0.395989391180086,-0.4136996581523865,-0.4427417027531922,-0.5247125332125653,-0.4592871766077668,-0.11852629053814014,-0.5091802292903199,-0.6659417106954649,-0.2543836820287531,-0.4723597425502936,-0.2543849810665099,-0.4377183699898252,-0.423884044893507,-0.3608555223568685,-0.06740296744351705,-0.4185049837058097,-0.5215577709939189,-0.5322009374812544,-0.5084010395997242,-0.41227099964128955,0
1.521468180534643,1.483668403631519,1.6463874728410424,0.7428392121549137,2.2347283958727604,2.162343802568951,-0.7915588456302002,3.0234283694063917,0.9658177343164687,1.8698530554500155,2.144874087224587,1.869853299426205,4.4728031516385025,2.254553453004711,3.434862955291858,-0.06740296744351705,3.3688749669683555,2.039730152315654,2.234577688792985,2.2144987386921784,1.6768733858986782,0
